run_id,model_key,dataset_id,module,locus_id,fit_seed,template_id,concept,expected_rows,actual_unique_rows,failed_rows,execution_status,baseline_module,baseline_fit_seed,reason
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,NY,Cardiomegaly,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,NY,Consolidation,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,NY,Edema,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DA,Effusion,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DA,Atelectasis,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DA,Pneumothorax,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DA,Cardiomegaly,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DA,Consolidation,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DA,Edema,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DB,Effusion,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DB,Atelectasis,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DB,Pneumothorax,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DB,Cardiomegaly,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DB,Consolidation,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,DB,Edema,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,RF,Effusion,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,RF,Atelectasis,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,RF,Pneumothorax,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,RF,Cardiomegaly,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,RF,Consolidation,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,SEMEND,vis.last,0,RF,Edema,19800,19800,0,COMPLETE,,,
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,FGOBJ,vis.last,,,,0,0,0,NOT_REQUESTED,,,module not requested for this dataset by protocol
cf-transfer-v1:q25-7:chexpert:mayo,q25-7,chexpert,FGOBJ_CALIBRATION,vis.last,,,,0,0,0,NOT_REQUESTED,,,module not requested for this dataset by protocol
