dataset_id,row_id,unit_id,role,order,relative_image_path,original_split
coco,000000350825,000000350825,train,2609,train2017/000000350825.jpg,train2017
coco,000000121152,000000121152,train,2610,train2017/000000121152.jpg,train2017
coco,000000505686,000000505686,train,2611,train2017/000000505686.jpg,train2017
coco,000000079792,000000079792,train,2612,train2017/000000079792.jpg,train2017
coco,000000019374,000000019374,train,2613,train2017/000000019374.jpg,train2017
coco,000000031941,000000031941,train,2614,train2017/000000031941.jpg,train2017
coco,000000487050,000000487050,train,2615,train2017/000000487050.jpg,train2017
coco,000000317857,000000317857,train,2616,train2017/000000317857.jpg,train2017
coco,000000493484,000000493484,train,2617,train2017/000000493484.jpg,train2017
coco,000000200404,000000200404,train,2618,train2017/000000200404.jpg,train2017
coco,000000022014,000000022014,train,2619,train2017/000000022014.jpg,train2017
coco,000000295408,000000295408,train,2620,train2017/000000295408.jpg,train2017
coco,000000540358,000000540358,train,2621,train2017/000000540358.jpg,train2017
coco,000000244846,000000244846,train,2622,train2017/000000244846.jpg,train2017
coco,000000459763,000000459763,train,2623,train2017/000000459763.jpg,train2017
coco,000000562377,000000562377,train,2624,train2017/000000562377.jpg,train2017
coco,000000025727,000000025727,train,2625,train2017/000000025727.jpg,train2017
coco,000000346956,000000346956,train,2626,train2017/000000346956.jpg,train2017
coco,000000089947,000000089947,train,2627,train2017/000000089947.jpg,train2017
coco,000000010639,000000010639,train,2628,train2017/000000010639.jpg,train2017
coco,000000089914,000000089914,train,2629,train2017/000000089914.jpg,train2017
coco,000000415822,000000415822,train,2630,train2017/000000415822.jpg,train2017
coco,000000244383,000000244383,train,2631,train2017/000000244383.jpg,train2017
coco,000000107331,000000107331,train,2632,train2017/000000107331.jpg,train2017
coco,000000384750,000000384750,train,2633,train2017/000000384750.jpg,train2017
coco,000000325992,000000325992,train,2634,train2017/000000325992.jpg,train2017
coco,000000292769,000000292769,train,2635,train2017/000000292769.jpg,train2017
coco,000000261500,000000261500,train,2636,train2017/000000261500.jpg,train2017
coco,000000403074,000000403074,train,2637,train2017/000000403074.jpg,train2017
coco,000000081365,000000081365,train,2638,train2017/000000081365.jpg,train2017
coco,000000333291,000000333291,train,2639,train2017/000000333291.jpg,train2017
coco,000000027883,000000027883,train,2640,train2017/000000027883.jpg,train2017
coco,000000198654,000000198654,train,2641,train2017/000000198654.jpg,train2017
coco,000000406508,000000406508,train,2642,train2017/000000406508.jpg,train2017
coco,000000071218,000000071218,train,2643,train2017/000000071218.jpg,train2017
coco,000000347217,000000347217,train,2644,train2017/000000347217.jpg,train2017
coco,000000189684,000000189684,train,2645,train2017/000000189684.jpg,train2017
coco,000000246356,000000246356,train,2646,train2017/000000246356.jpg,train2017
coco,000000243926,000000243926,train,2647,train2017/000000243926.jpg,train2017
coco,000000165522,000000165522,train,2648,train2017/000000165522.jpg,train2017
coco,000000298141,000000298141,train,2649,train2017/000000298141.jpg,train2017
coco,000000091821,000000091821,train,2650,train2017/000000091821.jpg,train2017
coco,000000475546,000000475546,train,2651,train2017/000000475546.jpg,train2017
coco,000000507887,000000507887,train,2652,train2017/000000507887.jpg,train2017
coco,000000505827,000000505827,train,2653,train2017/000000505827.jpg,train2017
coco,000000138599,000000138599,train,2654,train2017/000000138599.jpg,train2017
coco,000000067126,000000067126,train,2655,train2017/000000067126.jpg,train2017
coco,000000333463,000000333463,train,2656,train2017/000000333463.jpg,train2017
coco,000000525684,000000525684,train,2657,train2017/000000525684.jpg,train2017
coco,000000420704,000000420704,train,2658,train2017/000000420704.jpg,train2017
coco,000000071673,000000071673,train,2659,train2017/000000071673.jpg,train2017
coco,000000484614,000000484614,train,2660,train2017/000000484614.jpg,train2017
coco,000000403853,000000403853,train,2661,train2017/000000403853.jpg,train2017
coco,000000140017,000000140017,train,2662,train2017/000000140017.jpg,train2017
coco,000000507812,000000507812,train,2663,train2017/000000507812.jpg,train2017
coco,000000075494,000000075494,train,2664,train2017/000000075494.jpg,train2017
coco,000000052835,000000052835,train,2665,train2017/000000052835.jpg,train2017
coco,000000233968,000000233968,train,2666,train2017/000000233968.jpg,train2017
coco,000000095412,000000095412,train,2667,train2017/000000095412.jpg,train2017
coco,000000558890,000000558890,train,2668,train2017/000000558890.jpg,train2017
coco,000000111988,000000111988,train,2669,train2017/000000111988.jpg,train2017
coco,000000137003,000000137003,train,2670,train2017/000000137003.jpg,train2017
coco,000000434069,000000434069,train,2671,train2017/000000434069.jpg,train2017
coco,000000365236,000000365236,train,2672,train2017/000000365236.jpg,train2017
coco,000000579995,000000579995,train,2673,train2017/000000579995.jpg,train2017
coco,000000279291,000000279291,train,2674,train2017/000000279291.jpg,train2017
coco,000000268428,000000268428,train,2675,train2017/000000268428.jpg,train2017
coco,000000417151,000000417151,train,2676,train2017/000000417151.jpg,train2017
coco,000000169599,000000169599,train,2677,train2017/000000169599.jpg,train2017
coco,000000189260,000000189260,train,2678,train2017/000000189260.jpg,train2017
coco,000000058008,000000058008,train,2679,train2017/000000058008.jpg,train2017
coco,000000401901,000000401901,train,2680,train2017/000000401901.jpg,train2017
coco,000000507642,000000507642,train,2681,train2017/000000507642.jpg,train2017
coco,000000301110,000000301110,train,2682,train2017/000000301110.jpg,train2017
coco,000000561468,000000561468,train,2683,train2017/000000561468.jpg,train2017
coco,000000322820,000000322820,train,2684,train2017/000000322820.jpg,train2017
coco,000000452353,000000452353,train,2685,train2017/000000452353.jpg,train2017
coco,000000021284,000000021284,train,2686,train2017/000000021284.jpg,train2017
coco,000000405250,000000405250,train,2687,train2017/000000405250.jpg,train2017
coco,000000539386,000000539386,train,2688,train2017/000000539386.jpg,train2017
coco,000000564822,000000564822,train,2689,train2017/000000564822.jpg,train2017
coco,000000423881,000000423881,train,2690,train2017/000000423881.jpg,train2017
coco,000000499911,000000499911,train,2691,train2017/000000499911.jpg,train2017
coco,000000353301,000000353301,train,2692,train2017/000000353301.jpg,train2017
coco,000000111823,000000111823,train,2693,train2017/000000111823.jpg,train2017
coco,000000129576,000000129576,train,2694,train2017/000000129576.jpg,train2017
coco,000000479647,000000479647,train,2695,train2017/000000479647.jpg,train2017
coco,000000380495,000000380495,train,2696,train2017/000000380495.jpg,train2017
coco,000000070426,000000070426,train,2697,train2017/000000070426.jpg,train2017
coco,000000521906,000000521906,train,2698,train2017/000000521906.jpg,train2017
coco,000000061174,000000061174,train,2699,train2017/000000061174.jpg,train2017
coco,000000131277,000000131277,train,2700,train2017/000000131277.jpg,train2017
coco,000000314757,000000314757,train,2701,train2017/000000314757.jpg,train2017
coco,000000375509,000000375509,train,2702,train2017/000000375509.jpg,train2017
coco,000000517878,000000517878,train,2703,train2017/000000517878.jpg,train2017
coco,000000445323,000000445323,train,2704,train2017/000000445323.jpg,train2017
coco,000000458914,000000458914,train,2705,train2017/000000458914.jpg,train2017
coco,000000408578,000000408578,train,2706,train2017/000000408578.jpg,train2017
coco,000000212945,000000212945,train,2707,train2017/000000212945.jpg,train2017
coco,000000243791,000000243791,train,2708,train2017/000000243791.jpg,train2017
coco,000000110493,000000110493,train,2709,train2017/000000110493.jpg,train2017
coco,000000324894,000000324894,train,2710,train2017/000000324894.jpg,train2017
coco,000000139009,000000139009,train,2711,train2017/000000139009.jpg,train2017
coco,000000011373,000000011373,train,2712,train2017/000000011373.jpg,train2017
coco,000000494039,000000494039,train,2713,train2017/000000494039.jpg,train2017
coco,000000173365,000000173365,train,2714,train2017/000000173365.jpg,train2017
coco,000000073094,000000073094,train,2715,train2017/000000073094.jpg,train2017
coco,000000016465,000000016465,train,2716,train2017/000000016465.jpg,train2017
coco,000000396934,000000396934,train,2717,train2017/000000396934.jpg,train2017
coco,000000327979,000000327979,train,2718,train2017/000000327979.jpg,train2017
coco,000000528527,000000528527,train,2719,train2017/000000528527.jpg,train2017
coco,000000186547,000000186547,train,2720,train2017/000000186547.jpg,train2017
coco,000000295630,000000295630,train,2721,train2017/000000295630.jpg,train2017
coco,000000260519,000000260519,train,2722,train2017/000000260519.jpg,train2017
coco,000000320045,000000320045,train,2723,train2017/000000320045.jpg,train2017
coco,000000258761,000000258761,train,2724,train2017/000000258761.jpg,train2017
coco,000000425158,000000425158,train,2725,train2017/000000425158.jpg,train2017
coco,000000121692,000000121692,train,2726,train2017/000000121692.jpg,train2017
coco,000000145153,000000145153,train,2727,train2017/000000145153.jpg,train2017
coco,000000292015,000000292015,train,2728,train2017/000000292015.jpg,train2017
coco,000000163326,000000163326,train,2729,train2017/000000163326.jpg,train2017
coco,000000420826,000000420826,train,2730,train2017/000000420826.jpg,train2017
coco,000000372319,000000372319,train,2731,train2017/000000372319.jpg,train2017
coco,000000102935,000000102935,train,2732,train2017/000000102935.jpg,train2017
coco,000000032907,000000032907,train,2733,train2017/000000032907.jpg,train2017
coco,000000234316,000000234316,train,2734,train2017/000000234316.jpg,train2017
coco,000000416202,000000416202,train,2735,train2017/000000416202.jpg,train2017
coco,000000036326,000000036326,train,2736,train2017/000000036326.jpg,train2017
coco,000000226348,000000226348,train,2737,train2017/000000226348.jpg,train2017
coco,000000452178,000000452178,train,2738,train2017/000000452178.jpg,train2017
coco,000000218121,000000218121,train,2739,train2017/000000218121.jpg,train2017
coco,000000466652,000000466652,train,2740,train2017/000000466652.jpg,train2017
coco,000000476463,000000476463,train,2741,train2017/000000476463.jpg,train2017
coco,000000143215,000000143215,train,2742,train2017/000000143215.jpg,train2017
coco,000000148549,000000148549,train,2743,train2017/000000148549.jpg,train2017
coco,000000349185,000000349185,train,2744,train2017/000000349185.jpg,train2017
coco,000000222264,000000222264,train,2745,train2017/000000222264.jpg,train2017
coco,000000095383,000000095383,train,2746,train2017/000000095383.jpg,train2017
coco,000000416604,000000416604,train,2747,train2017/000000416604.jpg,train2017
coco,000000052527,000000052527,train,2748,train2017/000000052527.jpg,train2017
coco,000000287998,000000287998,train,2749,train2017/000000287998.jpg,train2017
coco,000000164772,000000164772,train,2750,train2017/000000164772.jpg,train2017
coco,000000549978,000000549978,train,2751,train2017/000000549978.jpg,train2017
coco,000000528931,000000528931,train,2752,train2017/000000528931.jpg,train2017
coco,000000078381,000000078381,train,2753,train2017/000000078381.jpg,train2017
coco,000000075882,000000075882,train,2754,train2017/000000075882.jpg,train2017
coco,000000445567,000000445567,train,2755,train2017/000000445567.jpg,train2017
coco,000000132067,000000132067,train,2756,train2017/000000132067.jpg,train2017
coco,000000482330,000000482330,train,2757,train2017/000000482330.jpg,train2017
coco,000000100746,000000100746,train,2758,train2017/000000100746.jpg,train2017
coco,000000447091,000000447091,train,2759,train2017/000000447091.jpg,train2017
coco,000000441678,000000441678,train,2760,train2017/000000441678.jpg,train2017
coco,000000305460,000000305460,train,2761,train2017/000000305460.jpg,train2017
coco,000000144353,000000144353,train,2762,train2017/000000144353.jpg,train2017
coco,000000529379,000000529379,train,2763,train2017/000000529379.jpg,train2017
coco,000000461245,000000461245,train,2764,train2017/000000461245.jpg,train2017
coco,000000363821,000000363821,train,2765,train2017/000000363821.jpg,train2017
coco,000000482172,000000482172,train,2766,train2017/000000482172.jpg,train2017
coco,000000403360,000000403360,train,2767,train2017/000000403360.jpg,train2017
coco,000000254138,000000254138,train,2768,train2017/000000254138.jpg,train2017
coco,000000142665,000000142665,train,2769,train2017/000000142665.jpg,train2017
coco,000000133697,000000133697,train,2770,train2017/000000133697.jpg,train2017
coco,000000499958,000000499958,train,2771,train2017/000000499958.jpg,train2017
coco,000000220704,000000220704,train,2772,train2017/000000220704.jpg,train2017
coco,000000158536,000000158536,train,2773,train2017/000000158536.jpg,train2017
coco,000000066182,000000066182,train,2774,train2017/000000066182.jpg,train2017
coco,000000244967,000000244967,train,2775,train2017/000000244967.jpg,train2017
coco,000000224244,000000224244,train,2776,train2017/000000224244.jpg,train2017
coco,000000496891,000000496891,train,2777,train2017/000000496891.jpg,train2017
coco,000000099536,000000099536,train,2778,train2017/000000099536.jpg,train2017
coco,000000310091,000000310091,train,2779,train2017/000000310091.jpg,train2017
coco,000000190391,000000190391,train,2780,train2017/000000190391.jpg,train2017
coco,000000135508,000000135508,train,2781,train2017/000000135508.jpg,train2017
coco,000000271595,000000271595,train,2782,train2017/000000271595.jpg,train2017
coco,000000471629,000000471629,train,2783,train2017/000000471629.jpg,train2017
coco,000000296731,000000296731,train,2784,train2017/000000296731.jpg,train2017
coco,000000046889,000000046889,train,2785,train2017/000000046889.jpg,train2017
coco,000000530447,000000530447,train,2786,train2017/000000530447.jpg,train2017
coco,000000174474,000000174474,train,2787,train2017/000000174474.jpg,train2017
coco,000000071361,000000071361,train,2788,train2017/000000071361.jpg,train2017
coco,000000391158,000000391158,train,2789,train2017/000000391158.jpg,train2017
coco,000000442175,000000442175,train,2790,train2017/000000442175.jpg,train2017
coco,000000279097,000000279097,train,2791,train2017/000000279097.jpg,train2017
coco,000000298914,000000298914,train,2792,train2017/000000298914.jpg,train2017
coco,000000577893,000000577893,train,2793,train2017/000000577893.jpg,train2017
coco,000000447093,000000447093,train,2794,train2017/000000447093.jpg,train2017
coco,000000185712,000000185712,train,2795,train2017/000000185712.jpg,train2017
coco,000000370117,000000370117,train,2796,train2017/000000370117.jpg,train2017
coco,000000037865,000000037865,train,2797,train2017/000000037865.jpg,train2017
coco,000000347312,000000347312,train,2798,train2017/000000347312.jpg,train2017
coco,000000173081,000000173081,train,2799,train2017/000000173081.jpg,train2017
coco,000000395230,000000395230,train,2800,train2017/000000395230.jpg,train2017
coco,000000011042,000000011042,train,2801,train2017/000000011042.jpg,train2017
coco,000000323888,000000323888,train,2802,train2017/000000323888.jpg,train2017
coco,000000494174,000000494174,train,2803,train2017/000000494174.jpg,train2017
coco,000000286051,000000286051,train,2804,train2017/000000286051.jpg,train2017
coco,000000369230,000000369230,train,2805,train2017/000000369230.jpg,train2017
coco,000000477590,000000477590,train,2806,train2017/000000477590.jpg,train2017
coco,000000425433,000000425433,train,2807,train2017/000000425433.jpg,train2017
coco,000000031773,000000031773,train,2808,train2017/000000031773.jpg,train2017
coco,000000409226,000000409226,train,2809,train2017/000000409226.jpg,train2017
coco,000000082822,000000082822,train,2810,train2017/000000082822.jpg,train2017
coco,000000317090,000000317090,train,2811,train2017/000000317090.jpg,train2017
coco,000000106471,000000106471,train,2812,train2017/000000106471.jpg,train2017
coco,000000508724,000000508724,train,2813,train2017/000000508724.jpg,train2017
coco,000000223129,000000223129,train,2814,train2017/000000223129.jpg,train2017
coco,000000514990,000000514990,train,2815,train2017/000000514990.jpg,train2017
coco,000000046260,000000046260,train,2816,train2017/000000046260.jpg,train2017
coco,000000233660,000000233660,train,2817,train2017/000000233660.jpg,train2017
coco,000000157491,000000157491,train,2818,train2017/000000157491.jpg,train2017
coco,000000168472,000000168472,train,2819,train2017/000000168472.jpg,train2017
coco,000000181939,000000181939,train,2820,train2017/000000181939.jpg,train2017
coco,000000134673,000000134673,train,2821,train2017/000000134673.jpg,train2017
coco,000000555034,000000555034,train,2822,train2017/000000555034.jpg,train2017
coco,000000025346,000000025346,train,2823,train2017/000000025346.jpg,train2017
coco,000000295836,000000295836,train,2824,train2017/000000295836.jpg,train2017
coco,000000229713,000000229713,train,2825,train2017/000000229713.jpg,train2017
coco,000000329604,000000329604,train,2826,train2017/000000329604.jpg,train2017
coco,000000072650,000000072650,train,2827,train2017/000000072650.jpg,train2017
coco,000000396326,000000396326,train,2828,train2017/000000396326.jpg,train2017
coco,000000436046,000000436046,train,2829,train2017/000000436046.jpg,train2017
coco,000000131323,000000131323,train,2830,train2017/000000131323.jpg,train2017
coco,000000433499,000000433499,train,2831,train2017/000000433499.jpg,train2017
coco,000000213557,000000213557,train,2832,train2017/000000213557.jpg,train2017
coco,000000148591,000000148591,train,2833,train2017/000000148591.jpg,train2017
coco,000000517719,000000517719,train,2834,train2017/000000517719.jpg,train2017
coco,000000163142,000000163142,train,2835,train2017/000000163142.jpg,train2017
coco,000000132494,000000132494,train,2836,train2017/000000132494.jpg,train2017
coco,000000443413,000000443413,train,2837,train2017/000000443413.jpg,train2017
coco,000000548471,000000548471,train,2838,train2017/000000548471.jpg,train2017
coco,000000534898,000000534898,train,2839,train2017/000000534898.jpg,train2017
coco,000000567494,000000567494,train,2840,train2017/000000567494.jpg,train2017
coco,000000203429,000000203429,train,2841,train2017/000000203429.jpg,train2017
coco,000000176828,000000176828,train,2842,train2017/000000176828.jpg,train2017
coco,000000450340,000000450340,train,2843,train2017/000000450340.jpg,train2017
coco,000000190664,000000190664,train,2844,train2017/000000190664.jpg,train2017
coco,000000124516,000000124516,train,2845,train2017/000000124516.jpg,train2017
coco,000000408874,000000408874,train,2846,train2017/000000408874.jpg,train2017
coco,000000160186,000000160186,train,2847,train2017/000000160186.jpg,train2017
coco,000000350449,000000350449,train,2848,train2017/000000350449.jpg,train2017
coco,000000499631,000000499631,train,2849,train2017/000000499631.jpg,train2017
coco,000000022671,000000022671,train,2850,train2017/000000022671.jpg,train2017
coco,000000484342,000000484342,train,2851,train2017/000000484342.jpg,train2017
coco,000000030049,000000030049,train,2852,train2017/000000030049.jpg,train2017
coco,000000329952,000000329952,train,2853,train2017/000000329952.jpg,train2017
coco,000000522234,000000522234,train,2854,train2017/000000522234.jpg,train2017
coco,000000422583,000000422583,train,2855,train2017/000000422583.jpg,train2017
coco,000000367329,000000367329,train,2856,train2017/000000367329.jpg,train2017
coco,000000082449,000000082449,train,2857,train2017/000000082449.jpg,train2017
coco,000000231874,000000231874,train,2858,train2017/000000231874.jpg,train2017
coco,000000304557,000000304557,train,2859,train2017/000000304557.jpg,train2017
coco,000000042458,000000042458,train,2860,train2017/000000042458.jpg,train2017
coco,000000066190,000000066190,train,2861,train2017/000000066190.jpg,train2017
coco,000000569058,000000569058,train,2862,train2017/000000569058.jpg,train2017
coco,000000104788,000000104788,train,2863,train2017/000000104788.jpg,train2017
coco,000000078590,000000078590,train,2864,train2017/000000078590.jpg,train2017
coco,000000215207,000000215207,train,2865,train2017/000000215207.jpg,train2017
coco,000000098746,000000098746,train,2866,train2017/000000098746.jpg,train2017
coco,000000052611,000000052611,train,2867,train2017/000000052611.jpg,train2017
coco,000000563898,000000563898,train,2868,train2017/000000563898.jpg,train2017
coco,000000313502,000000313502,train,2869,train2017/000000313502.jpg,train2017
coco,000000367319,000000367319,train,2870,train2017/000000367319.jpg,train2017
coco,000000424138,000000424138,train,2871,train2017/000000424138.jpg,train2017
coco,000000168175,000000168175,train,2872,train2017/000000168175.jpg,train2017
coco,000000373189,000000373189,train,2873,train2017/000000373189.jpg,train2017
coco,000000114288,000000114288,train,2874,train2017/000000114288.jpg,train2017
coco,000000565443,000000565443,train,2875,train2017/000000565443.jpg,train2017
coco,000000363830,000000363830,train,2876,train2017/000000363830.jpg,train2017
coco,000000251427,000000251427,train,2877,train2017/000000251427.jpg,train2017
coco,000000351396,000000351396,train,2878,train2017/000000351396.jpg,train2017
coco,000000530966,000000530966,train,2879,train2017/000000530966.jpg,train2017
coco,000000106917,000000106917,train,2880,train2017/000000106917.jpg,train2017
coco,000000075051,000000075051,train,2881,train2017/000000075051.jpg,train2017
coco,000000574257,000000574257,train,2882,train2017/000000574257.jpg,train2017
coco,000000375198,000000375198,train,2883,train2017/000000375198.jpg,train2017
coco,000000256091,000000256091,train,2884,train2017/000000256091.jpg,train2017
coco,000000498622,000000498622,train,2885,train2017/000000498622.jpg,train2017
coco,000000417595,000000417595,train,2886,train2017/000000417595.jpg,train2017
coco,000000012873,000000012873,train,2887,train2017/000000012873.jpg,train2017
coco,000000439336,000000439336,train,2888,train2017/000000439336.jpg,train2017
coco,000000068633,000000068633,train,2889,train2017/000000068633.jpg,train2017
coco,000000535501,000000535501,train,2890,train2017/000000535501.jpg,train2017
coco,000000474882,000000474882,train,2891,train2017/000000474882.jpg,train2017
coco,000000399432,000000399432,train,2892,train2017/000000399432.jpg,train2017
coco,000000148785,000000148785,train,2893,train2017/000000148785.jpg,train2017
coco,000000433804,000000433804,train,2894,train2017/000000433804.jpg,train2017
coco,000000139782,000000139782,train,2895,train2017/000000139782.jpg,train2017
coco,000000515814,000000515814,train,2896,train2017/000000515814.jpg,train2017
coco,000000105192,000000105192,train,2897,train2017/000000105192.jpg,train2017
coco,000000346214,000000346214,train,2898,train2017/000000346214.jpg,train2017
coco,000000139124,000000139124,train,2899,train2017/000000139124.jpg,train2017
coco,000000447197,000000447197,train,2900,train2017/000000447197.jpg,train2017
coco,000000563920,000000563920,train,2901,train2017/000000563920.jpg,train2017
coco,000000501429,000000501429,train,2902,train2017/000000501429.jpg,train2017
coco,000000185394,000000185394,train,2903,train2017/000000185394.jpg,train2017
coco,000000134555,000000134555,train,2904,train2017/000000134555.jpg,train2017
coco,000000405507,000000405507,train,2905,train2017/000000405507.jpg,train2017
coco,000000067560,000000067560,train,2906,train2017/000000067560.jpg,train2017
coco,000000309371,000000309371,train,2907,train2017/000000309371.jpg,train2017
coco,000000201757,000000201757,train,2908,train2017/000000201757.jpg,train2017
coco,000000544502,000000544502,train,2909,train2017/000000544502.jpg,train2017
coco,000000247338,000000247338,train,2910,train2017/000000247338.jpg,train2017
coco,000000314877,000000314877,train,2911,train2017/000000314877.jpg,train2017
coco,000000307758,000000307758,train,2912,train2017/000000307758.jpg,train2017
coco,000000228522,000000228522,train,2913,train2017/000000228522.jpg,train2017
coco,000000030815,000000030815,train,2914,train2017/000000030815.jpg,train2017
coco,000000538775,000000538775,train,2915,train2017/000000538775.jpg,train2017
coco,000000189243,000000189243,train,2916,train2017/000000189243.jpg,train2017
coco,000000443640,000000443640,train,2917,train2017/000000443640.jpg,train2017
coco,000000285897,000000285897,train,2918,train2017/000000285897.jpg,train2017
coco,000000239942,000000239942,train,2919,train2017/000000239942.jpg,train2017
coco,000000518039,000000518039,train,2920,train2017/000000518039.jpg,train2017
coco,000000534178,000000534178,train,2921,train2017/000000534178.jpg,train2017
coco,000000098434,000000098434,train,2922,train2017/000000098434.jpg,train2017
coco,000000508938,000000508938,train,2923,train2017/000000508938.jpg,train2017
coco,000000505375,000000505375,train,2924,train2017/000000505375.jpg,train2017
coco,000000515125,000000515125,train,2925,train2017/000000515125.jpg,train2017
coco,000000138896,000000138896,train,2926,train2017/000000138896.jpg,train2017
coco,000000576653,000000576653,train,2927,train2017/000000576653.jpg,train2017
coco,000000464444,000000464444,train,2928,train2017/000000464444.jpg,train2017
coco,000000371302,000000371302,train,2929,train2017/000000371302.jpg,train2017
coco,000000228882,000000228882,train,2930,train2017/000000228882.jpg,train2017
coco,000000378720,000000378720,train,2931,train2017/000000378720.jpg,train2017
coco,000000056519,000000056519,train,2932,train2017/000000056519.jpg,train2017
coco,000000454325,000000454325,train,2933,train2017/000000454325.jpg,train2017
coco,000000041687,000000041687,train,2934,train2017/000000041687.jpg,train2017
coco,000000367784,000000367784,train,2935,train2017/000000367784.jpg,train2017
coco,000000048573,000000048573,train,2936,train2017/000000048573.jpg,train2017
coco,000000379659,000000379659,train,2937,train2017/000000379659.jpg,train2017
coco,000000534687,000000534687,train,2938,train2017/000000534687.jpg,train2017
coco,000000396688,000000396688,train,2939,train2017/000000396688.jpg,train2017
coco,000000342933,000000342933,train,2940,train2017/000000342933.jpg,train2017
coco,000000064442,000000064442,train,2941,train2017/000000064442.jpg,train2017
coco,000000371004,000000371004,train,2942,train2017/000000371004.jpg,train2017
coco,000000374486,000000374486,train,2943,train2017/000000374486.jpg,train2017
coco,000000198202,000000198202,train,2944,train2017/000000198202.jpg,train2017
coco,000000373099,000000373099,train,2945,train2017/000000373099.jpg,train2017
coco,000000405060,000000405060,train,2946,train2017/000000405060.jpg,train2017
coco,000000397486,000000397486,train,2947,train2017/000000397486.jpg,train2017
coco,000000169089,000000169089,train,2948,train2017/000000169089.jpg,train2017
coco,000000356215,000000356215,train,2949,train2017/000000356215.jpg,train2017
coco,000000454690,000000454690,train,2950,train2017/000000454690.jpg,train2017
coco,000000460882,000000460882,train,2951,train2017/000000460882.jpg,train2017
coco,000000289995,000000289995,train,2952,train2017/000000289995.jpg,train2017
coco,000000324165,000000324165,train,2953,train2017/000000324165.jpg,train2017
coco,000000123511,000000123511,train,2954,train2017/000000123511.jpg,train2017
coco,000000278135,000000278135,train,2955,train2017/000000278135.jpg,train2017
coco,000000554159,000000554159,train,2956,train2017/000000554159.jpg,train2017
coco,000000076081,000000076081,train,2957,train2017/000000076081.jpg,train2017
coco,000000519347,000000519347,train,2958,train2017/000000519347.jpg,train2017
coco,000000060641,000000060641,train,2959,train2017/000000060641.jpg,train2017
coco,000000524924,000000524924,train,2960,train2017/000000524924.jpg,train2017
coco,000000404889,000000404889,train,2961,train2017/000000404889.jpg,train2017
coco,000000338544,000000338544,train,2962,train2017/000000338544.jpg,train2017
coco,000000299443,000000299443,train,2963,train2017/000000299443.jpg,train2017
coco,000000346749,000000346749,train,2964,train2017/000000346749.jpg,train2017
coco,000000234454,000000234454,train,2965,train2017/000000234454.jpg,train2017
coco,000000068668,000000068668,train,2966,train2017/000000068668.jpg,train2017
coco,000000160952,000000160952,train,2967,train2017/000000160952.jpg,train2017
coco,000000526968,000000526968,train,2968,train2017/000000526968.jpg,train2017
coco,000000475425,000000475425,train,2969,train2017/000000475425.jpg,train2017
coco,000000123627,000000123627,train,2970,train2017/000000123627.jpg,train2017
coco,000000047652,000000047652,train,2971,train2017/000000047652.jpg,train2017
coco,000000406949,000000406949,train,2972,train2017/000000406949.jpg,train2017
coco,000000124927,000000124927,train,2973,train2017/000000124927.jpg,train2017
coco,000000356824,000000356824,train,2974,train2017/000000356824.jpg,train2017
coco,000000165046,000000165046,train,2975,train2017/000000165046.jpg,train2017
coco,000000215858,000000215858,train,2976,train2017/000000215858.jpg,train2017
coco,000000323352,000000323352,train,2977,train2017/000000323352.jpg,train2017
coco,000000578962,000000578962,train,2978,train2017/000000578962.jpg,train2017
coco,000000299261,000000299261,train,2979,train2017/000000299261.jpg,train2017
coco,000000284454,000000284454,train,2980,train2017/000000284454.jpg,train2017
coco,000000552073,000000552073,train,2981,train2017/000000552073.jpg,train2017
coco,000000147300,000000147300,train,2982,train2017/000000147300.jpg,train2017
coco,000000008081,000000008081,train,2983,train2017/000000008081.jpg,train2017
coco,000000290623,000000290623,train,2984,train2017/000000290623.jpg,train2017
coco,000000147088,000000147088,train,2985,train2017/000000147088.jpg,train2017
coco,000000027859,000000027859,train,2986,train2017/000000027859.jpg,train2017
coco,000000434510,000000434510,train,2987,train2017/000000434510.jpg,train2017
coco,000000368647,000000368647,train,2988,train2017/000000368647.jpg,train2017
coco,000000114340,000000114340,train,2989,train2017/000000114340.jpg,train2017
coco,000000428321,000000428321,train,2990,train2017/000000428321.jpg,train2017
coco,000000513054,000000513054,train,2991,train2017/000000513054.jpg,train2017
coco,000000029406,000000029406,train,2992,train2017/000000029406.jpg,train2017
coco,000000110136,000000110136,train,2993,train2017/000000110136.jpg,train2017
coco,000000276634,000000276634,train,2994,train2017/000000276634.jpg,train2017
coco,000000090810,000000090810,train,2995,train2017/000000090810.jpg,train2017
coco,000000220621,000000220621,train,2996,train2017/000000220621.jpg,train2017
coco,000000341070,000000341070,train,2997,train2017/000000341070.jpg,train2017
coco,000000120088,000000120088,train,2998,train2017/000000120088.jpg,train2017
coco,000000547106,000000547106,train,2999,train2017/000000547106.jpg,train2017
coco,000000310338,000000310338,train,3000,train2017/000000310338.jpg,train2017
coco,000000470002,000000470002,train,3001,train2017/000000470002.jpg,train2017
coco,000000472836,000000472836,train,3002,train2017/000000472836.jpg,train2017
coco,000000113082,000000113082,train,3003,train2017/000000113082.jpg,train2017
coco,000000092649,000000092649,train,3004,train2017/000000092649.jpg,train2017
coco,000000469293,000000469293,train,3005,train2017/000000469293.jpg,train2017
coco,000000467460,000000467460,train,3006,train2017/000000467460.jpg,train2017
coco,000000481635,000000481635,train,3007,train2017/000000481635.jpg,train2017
